"From PDF Coordinates to GeoJSON&#58; Transforming the DTE Aerial Collection, One Map at a Time","In 2022, Wayne State University Libraries began migrating 50,000 digital collection items to OCLC’s CONTENTdm, moving from an in-house system unable to ingest new items since 2018 due to eroding support structures. However, switching to a vendor system meant that we had to finally modernize one of our most used (and most outdated) collections, the map-based DTE Aerial Photo Collection. Despite its popularity with researchers, DTE Aerial relied on increasingly obsolete browser technology, and after 20 years of stagnation was only accessible using Firefox. Using a workflow developed in 2019 by students at the University of Michigan’s School of Information, we migrated the high-volume collection of PDFs from a local server to Google Cloud Platform for ease of access, reviewed and adapted the legacy code by updating packages (PyPDF2), and implemented a system to batch process the PDFs and troubleshoot errors. This updated workflow allowed us to generate JPGs and transform the geographic coordinates from points on a PDF map to GeoJSON, and finally into usable metadata. From there, we were able to ingest the aerial images into CONTENTdm, create usable maps with Leaflet, and ultimately ensure the viability of this important collection for years to come."
Digital Forensics for Libraries and Archives&#58; Introduction to Using BitCurator,"BitCurator (BC) is a digital curation environment geared toward librarians and archivists that combines a set of digital forensics tools in the Linux-based Ubuntu operating system. The BC environment includes a suite of open source digital forensics and data analysis tools to help collecting institutions process born-digital materials. It can be run as a main operating system on a single workstation, or it can be run in a virtualized environment (that is, the entire system is running by itself inside another program on your computer).

Assuming no prior knowledge, this workshop will first provide an overview of the environment. We will then focus on an exercise to create disk images of and transfer data from legacy media, including Zip disks and 3.5” floppy disks before walking through some of the tools available on the BC environment for analyzing them, including capture of basic system characteristics and metadata, as well as scanning for potentially sensitive information. Through a combination of hands-on work and demos, participants will gain experience with tools such as Brunnhilde (a reporting tool for directories and disk images), bulk_extractor (scan for credit card numbers, emails, etc.), and fiwalk (print filesystem statistics). The workshop will then turn to a discussion of how to build workflows that fit your institution’s needs, open discussion of digital preservation practices, and continued work on your own using sample removable media."
Fail4Lib 2024,"Although failure is part and parcel of our professional experience, we often go out of the way to avoid talking about it. When we see failure approaching, we distance ourselves, avert our eyes, or -- if we're in its path -- brace for the worst. But failure has intrinsic value and is an essential step on the path to professional and organizational success. And since it’s inevitable, we should learn how to look back on our failures to derive value from them, and how to look ahead so that our past failures can inform our future successes.

Fail4Lib is the perennial Code4Lib preconference dedicated to discussing and coming to terms with the failures that we all encounter in our work. It is a safe space for us to explore failure, to talk about our own experiences with failure, and to encourage enlightened risk taking. The goal of Fail4Lib is for participants – and their organizations – to get better at failing gracefully, so that when we do fail, we do so in a way that moves us forward.

Both first-timers and Fail4Lib veterans are welcome!"
Beyond DSpace&#58; DSpace-CRIS & DSpace-GLAM as extended datamodels,"Digital repositories play a pivotal role in managing and disseminating scholarly and cultural content, with DSpace emerging as a prominent open-source platform. However, the ecosystem of DSpace has evolved with specialized extensions developed by 4Science called DSpace-CRIS and DSpace-GLAM, each tailored to distinct domains. DSpace serves as the foundation, offering core repository functionalities for academic institutions. DSpace-CRIS extends this by integrating Current Research Information Systems, facilitating comprehensive research management. Conversely, DSpace-GLAM caters to galleries, libraries, archives, and museums, focusing on the preservation and discovery of cultural heritage collections.

This poster session provides a comparative analysis of DSpace, and its extensions DSpace-CRIS, and DSpace-GLAM, elucidating their unique features and functionalities. While all three share DSpace's core capabilities, they diverge in their extensions. DSpace-CRIS empowers institutions with advanced research management tools, enabling the aggregation and showcasing of scholarly activities. In contrast, DSpace-GLAM addresses the specialized needs of cultural heritage institutions, facilitating the digitization and dissemination of diverse heritage collections.

Understanding these distinctions enables institutions to align their repository platforms with their specific objectives, whether in academia or cultural heritage preservation. By exploring the diversity within DSpace, stakeholders can make informed decisions to optimize their digital repository infrastructure."
Local Discovery Layers,"Some libraries have built their own discovery layers to interface with their Integrated Library System (ILS), Library Management System (LMS), and/or Library Services Platform (LSP). If you count yourself among them, let’s get together and talk about what we’ve learned about using local search indexes (i.e., Solr), using the APIs supplied by the ILS/LMS/LSP vendors, connecting to other sources of data, working with large sets of library data, and building usable and accessible front ends. This half-day session will be organized unconference-style. While we have some possible topics to start the conversation, attendees will decide on topics together and then discuss as a group or form breakouts for niche conversations. We’ll bring summaries of discussions back to the whole group and make plans for future interactions and action as appropriate.

Possible topics as seeds for discussion include:

- What new features or modifications have you been exploring?
- What are the particular pain points, and what could we collectively do to encourage vendors to help solve them?
- What role do UX and Accessibility play in your application development?

Who should join this workshop? Application developers, front-end developers, UI/UX designers, and project managers or other roles in building, planning, or maintaining these systems."
"Secrets and Lies: Exploring and Exploiting APIs That Are Undocumented, Underdocumented, or Misdocumented","Sometimes you find a service or website that serves up information that you want to use, and you want to automate your calls to it, but there's no documentation, or whatever documentation exists is less than helpful or even wrong. This presentation will discuss and demonstrate some techniques and tools for experimenting with calling APIs to get the results you want. Tools mentioned may include curl, wget, jq, browser developer tools, Postman. Demonstration may be prerecorded for reliability and efficiency."
Automating File Organization by Leveraging Patterns with Python,"When faced with organizing a backlog of digital material totaling 144,000 files, it became clear that manual file organization was not a tenable option. Patterns in the files quickly arose and python became a catch-all solution to automating file organization that leveraged those patterns. This poster will highlight the ways in which python can automate various tasks, such as bulk renaming, breaking up larger directories into individual objects, and sorting files into new folders based on a given pattern. It will also address best practices in testing scripts before using them on your data."
Programmatically Processing OCLC Cross Reference Files,"The University of Michigan Library needed a way to process the thousands of lines in Bibliographic Cross Reference files from OCLC produced as part of the data sync process. The Bibliographic Cross Reference files contain the local system control number (LSN) and the new OCLC control number (OCN) from matched records in WorldCat. An application was needed to go through each line, process the data, create reports, and, if needed, edit the bibliographic record in the repository. There was also a desire to update the bibliographic record with supplementary information from WorldCat not included in the Bibliographic Cross Reference files in some cases. This poster illustrates an application built by the Automation, Indexing, and Metadata department. Programming in Ruby, collaborating in GitHub, containerizing with Docker, and connecting with the Alma API and the WorldCat Search API, this application makes processing the Bibliographic Cross Reference files a snap."
Make Time for Design: Integrating Design Ops Creates Big Value for Small Teams,"In higher education IT, there are more developers than dedicated designers on a team. Oftentimes, there are no designers allocated to the ongoing work of a digital product. Designers and design work feels siloed and mysterious. In an environment that values continuous improvement and shipping work, how do we advocate and make time for design, UX, and accessibility without causing bottlenecks or frustration? This talk explores how investing in design ops and design systems can bring together design and engineering and creates a culture of confidence, collaboration and creativity with our small teams.

The U-M Library Design System team formed in 2017 with two members. We created the design system to reduce duplication effort and amplify our impact on the UIs we were building. But using a design system alone is not enough. In 2020, we began focusing on the bigger picture, investing in various design operations for our tech division. This “invisible” work has created a collaborative, design-led mindset in our product teams as we work together building accessible, usable digital applications. Everyone can do design with the right tools and systems."
We Can Build That: Custom Python Applets for Digital Preservation Processing,"When processing digitized and born digital collections many archivists and librarians are faced with two potential pathways 1) using open sources tools, many of which require intermediate to advanced technical skills or 2) using specialized software, most of which are not tailor made to digital preservation use cases. The Digital Scholarship Unit (DSU) at the University of Toronto, Mississauga Library faced this same dilemma when digitally preserving the EP Media Fonds, which is comprised of both analog videotape and born digital video. While digital video converters abound, neither out-of-the-box commercial nor open source solutions quite fit the bill. Software like Adobe Media Encoder was not capable of converting formats such as XDCam and alternatives like FFmpeg were too complex for some staff to utilize effectively. For this reason, the DSU sought to develop custom applets using Python that streamline the preservation process by providing a simple graphical user interface with a custom back-end that allowed novice users to utilize libraries like FFmpeg and Bagit to convert, create preservation and access copies, and package digital media for preservation purposes without requiring any knowledge of command line interfaces or video transcoding. This presentation will review the development process and how similar tools can be developed for use by student and non-technical staff in libraries and archives."
OCR and PDFs - the possibilities and limitations for accessibility,"In order to serve its patrons, NYPL is constantly finding new ways to make more content easily accessible through digitization. In order to expand on our research catalog and get the most out of digitization, we have started work on using Optical Character Recognition (OCR) on scanned books to not only provide digital copies, but to improve accessibility with tagged and searchable PDFs of our research materials. In this talk, we’ll explore the technical details of our new PDF creation pipeline, as well as both the possibilities and limitations we’ve encountered in using OCR data."
Automation of Subject Analysis in Collection Evaluations,"Every year we analyze an assortment of subject-based collections in order to make recommendations for program accreditation, enhancement purchases, and promotion. We typically start this process with a needs assessment and with analyzing collection-level trends. The final step of the evaluation process is to do a deep dive into each subject to examine a selection of raw and calculated measures (such as ILL requests, usage, recency, and the percent of Choice’s Outstanding Academic Titles list held) and assess whether the subject is strong, meets needs, or needs improvement. This process used to be completed manually, but with an average of 116 subjects per collection, this can be a very time-consuming, complex, and subjective process. In this presentation, we will discuss how we automated this process using a combination of SQL, Python, and regression to condense data about holdings, usage, ILL, and more into three scores for sufficiency, quality, and interest. We will also discuss how we use these scores to make recommendations that streamline the purchase process and enable targeted usage of our limited funding."
The Art and Science of Perfectly Tolerable Web Forms,"No one loves filling out web forms. Too often, they're annoying, frustrating, or downright diabolical. But web forms don't have to be this way! In this hands-on workshop, we'll cover how to improve forms like the “Contact Us” or “Petition a Fine” forms you might have on your institution’s website. We’ll cover practical design considerations, wording choices, and technical details that will help keep your website’s forms a painless experience for your users. Using plenty of good (and ghastly) examples, we’ll consider everything from titles to error messages to automated emails. We’ll also touch on how to collaborate productively with your colleagues when co-creating a form. I’m excited to share my passion for web forms with you and help you ensure that your users find your forms perfectly tolerable. Every form on a library's website can benefit from this workshop’s practical usability improvements!"
Everything could have been different: why computers are like that,"There are certain things we take for granted: bytes have eight bits, the internet uses packets. But these are decisions made by humans when other alternatives were on the table. In this talk, I’ll tell stories of some papers that were pivot points in the history of computing. How is the internet a response to nuclear war? How did a neuropsychologist and a tragic genius dream up neural nets? There will be an absolute banger of a bibliography for you to continue learning with."
Making the website of a cash-strapped academic library work&#58; lessons on LibGuides.,"The University of Illinois at Chicago Library has been gradually overhauling its website over the past few years.  This has happened in fits and starts, in the midst of reduced staffing, reduced budgets, the loss of support infrastructure, and burgeoning demands from administration.  How can a tiny team with big responsibilities keep it together?

To make it work, we have doubled down on existing systems to offload administration: shifting our self-hosted website to a University-supplied host, adopting a consortial discovery system, and leveraging more features of the Springshare systems to which we already subscribe.  This has saved money and bandwidth, sometimes at the cost of less control and a loss of features once taken for granted.  But it has nevertheless provided a foundation for stability, and a launchpad to reach toward the future.

This poster session would present a timeline of our decisions, a map of the systems adopted, and a description of how we have bent Springshare systems to our needs.  It will feature technical guidance, gotchas, and a wish list for an as-yet unrealized academic library content platform."
The Last Two Women Standing:  libtechwomen's CodeClub,"Late in the year 2014, a call went out on the libtechwomen mailing list proposing the formation of CodeClubs, with the idea that reading other people's code is an essential part of learning to be a good developer.

Two CodeClub groups of 4-5 librarian/library workers each had a weekly virtual meeting, where code, usually from GitHub, was read and analyzed.

 All these years later, two of us, a cataloger and a library software developer, are still meeting weekly over Zoom.  However, not only are we reading code, now we're writing it!

We will describe the work we are doing and discuss the benefits of the CodeClub approach."
"Streamlining Web Security&#58; Embracing Let's Encrypt SSL Certificates for Hassle-Free, Automated Renewals","In today's digital landscape, securing online communications is paramount. This poster examines the adoption of Let's Encrypt SSL certificates as a hassle-free solution for website encryption. Let's Encrypt offers numerous advantages, including automated renewal processes and reducing the manual intervention typically associated with certificate management. By leveraging scripts, administrators can ensure seamless updates before expiration, enhancing the security posture of their web assets while minimizing operational burdens. Moreover, Let's Encrypt is compatible with various web servers such as Apache2 and NGINX, and its installation and renewal can be effortlessly facilitated through automated scripts, streamlining the implementation process across different environments. This poster examines the benefits of Let's Encrypt SSL certificates and provides insights into their integration within existing library infrastructure, empowering organizations to fortify their online presence efficiently and effectively."
[Re]Thinking Digital Infrastructure: Centering Humans in Integrated Systems Work,"In this talk, librarians and archivists from an academic library will discuss establishing and cultivating a Digital Infrastructure Working Group (DIWG). The DIWG was born out of a need to create interoperability between metadata, preservation, discovery, and access systems for archival materials, and demanded a radical rethinking of prior organizational approaches to digital asset curation, including leveraging available APIs and vendor contracted system development. Learn how team members approached technological work by centering each other’s well-being and intentionally making visible the often-invisible human labor invested in developing and maintaining digital infrastructure. We will share how the DIWG challenged organizational silos, established cross-departmental communication and workflows, and cultivated a climate of professional support and human-centered care in a pandemic and post-pandemic workplace. Key takeaways include recommendations made to library administration for digital infrastructure curation moving forward."
Are We Donne Yet? The Decade Long Project of Converting an Annotated Bibliography from Print to Database,"“Do you think we could create a searchable database?"" Do questions like this fill you with dread? Or maybe excitement? They can and should do both! This superficially simple question led an inter-institutional team of librarians and scholars on a decade-long project of various stages to convert the four-volume John Donne: An Annotated Bibliography of Modern Criticism into a user-expandable, searchable database. The project started as a two-person project that was later integrated into a larger grant funded team. We will share our experience as an interdisciplinary team implementing a text-base digital humanities project that has become an open-access, fully searchable Drupal database that will soon be available to the public.  We will outline some of the challenges we faced taking this from print into electronic and the ways in which the digital format forced a kind of precision and standardization that is not common in humanities resources, and conversely, the challenges of designing a database that could accommodate the ambiguities and vagaries of the materials humanities scholars work with. We'll also highlight considerations from throughout the project, from early, fundamental questions regarding database and workflow design, to more recent pragmatic problems such as standardizing author, subject, and work indexes from a body of work that spans 4 decades of evolving scholarship."
Whispering at any volume: Scalable speech recognition for all,"The American Archive of Public Broadcasting (AAPB) preserves and hosts over 150k audiovisual resources, with over 100k records available publicly. A collaboration between the Library of Congress and GBH (WGBH Boston), the collection spans over 100 years of media history.

Accurate transcripts remain critical for content discovery and accessibility, especially with such an extensive catalog. In September 2022, OpenAI released Whisper, a speech recognition model that revolutionized our transcription capabilities.

This presentation compares Whisper models against existing transcription approaches and demonstrates major improvements in accuracy and speed, while significantly reducing computing power. We examine test results across models and compare them to the popular Kaldi speech recognition toolkit, noting significant improvements in operational cost, especially with GPUs. In addition, we highlight Whisper’s multi-language capabilities and discuss common errors and biases.

Throughout, we showcase real-world examples along with source code for operating at multiple scales: starting from a single laptop, horizontally scaling to a group of machines, and vertically scaling to a Kubernetes cluster with GPU nodes. Here, we feature demos from “Chowda”, our new open-source web application for processing large batches of media through Whisper and additional workflow pipelines."
Community Source Software: Complex collaborations as told by two Program Managers,"The decision to implement open, community-supported technologies can bring with it complexities and efforts not always experienced by the use of proprietary solutions. “Open Source”, by definition, can also lead to confusion and misunderstanding of the true cost of implementation, as well as underestimation of the importance of collaboration and advocacy.

Program Managers are in a unique position to help build collaborative bridges as a means of uniting users, supplying actionable use cases, and fostering open dialogue. In this talk, we will discuss commonalities and differences in our roles and how our respective organizations must collaborate, both internally and cross-organizationally, in an attempt to meet the needs of multiple technical and user communities in the digital repository realm.

As Program Managers of both an open-source, community-supported software, and an academic library’s digital repository, which uses said software, presenters will highlight and discuss their perspectives, methodologies and their on-going work to attempt to solve issues faced by many others within their own communities. Through exploratory work to identify barriers to adoption, migration and paying technical debt, we will discuss common goals and challenges to sustaining preservation repository technology across complex open frameworks."
Modern Alchemy&#58; Hands-On with the Distant Reader,"In this hands-on workshop participants will first learn how to use a Web-based system called the Distant Reader to transform sets of unstructured data (like bunches o' journal articles) into structured data, affectionally called ""study carrels"". These data sets are amenable to analysis by both people as well as computers. Second, participants will learn how to use both command-line tools as well as GUI applications (like AntConc, OpenRefine, or Gephi) to analyze the data sets. This analysis includes things such as feature extraction, concordancing, topic modeling, full text indexing, semantic indexing, network analysis, etc. In the end, participants will learn of an additional ways to turn data into information -- modern alchemy."
